ref,value,footprint,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8
P609,CONN_1,PINTST
P610,CONN_1,PINTST
P611,CONN_1,PINTST
P612,CONN_1,PINTST
P613,CONN_1,PINTST
P614,CONN_1,PINTST
P615,CONN_1,PINTST
P616,CONN_1,PINTST
P801,CONN_1,PINTST
P802,CONN_1,PINTST
P803,CONN_1,PINTST
P804,CONN_1,PINTST
P901,CONN_1,PINTST
P902,CONN_1,PINTST
P903,CONN_1,PINTST
P904,CONN_1,PINTST
P1001,CONN_1,PINTST
P1002,CONN_1,PINTST
P1003,CONN_1,PINTST
P1004,CONN_1,PINTST
P1005,CONN_1,PINTST
P1006,CONN_1,PINTST
P1007,CONN_1,PINTST
P1008,CONN_1,PINTST
P1009,CONN_1,PINTST
P1010,CONN_1,PINTST
P1011,CONN_1,PINTST
P1012,CONN_1,PINTST
P1013,CONN_1,PINTST
P1014,CONN_1,PINTST
P1015,CONN_1,PINTST
P1016,CONN_1,PINTST
P1017,CONN_1,PINTST
P1018,CONN_1,PINTST
P1019,CONN_1,PINTST
P1020,CONN_1,PINTST
P1021,CONN_1,PINTST
P1022,CONN_1,PINTST
P1023,CONN_1,PINTST
P1024,CONN_1,PINTST
P1025,CONN_1,PINTST
P1026,CONN_1,PINTST
P1027,CONN_1,PINTST
P1028,CONN_1,PINTST
P1029,CONN_1,PINTST
P1030,CONN_1,PINTST
P1031,CONN_1,PINTST
P1101,CONN_1,PINTST
P1102,CONN_1,PINTST
P1201,CONN_1,PINTST
P1202,CONN_1,PINTST
P1203,CONN_1,PINTST
P1204,CONN_1,PINTST
P1205,CONN_1,PINTST
P1206,CONN_1,PINTST
P1207,CONN_1,PINTST
P1208,CONN_1,PINTST
P1209,CONN_1,PINTST
P1210,CONN_1,PINTST
P1211,CONN_1,PINTST
P1212,CONN_1,PINTST
P1301,CONN_1,PINTST
P1302,CONN_1,PINTST
P1303,CONN_1,PINTST
P1304,CONN_1,PINTST
Q501,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q502,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q503,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q504,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q505,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q506,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q507,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q508,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q509,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q510,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q511,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q512,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q513,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q514,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q515,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q516,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q517,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q518,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q519,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q520,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q521,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q522,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q523,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q524,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q525,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q526,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q527,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q528,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q529,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q530,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q531,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q532,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q533,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q534,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q535,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q536,IRGS14C40L,DPAK2,irf,IRGS14C40L,digi,IRGS14C40LPBF-ND
Q1001,IRF7341,SO8E,irf,IRF7341PBF,newark,19K8259
Q1002,IRF7341,SO8E,irf,IRF7341PBF,newark,19K8259
Q1003,IRF7341,SO8E,irf,IRF7341PBF,newark,19K8259
R101,200k,SM0805,vishay,CRCW0805200KJNEA,newark,53K0005,125,mW,5,%,thick film
R401,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R402,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R403,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R404,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R405,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R406,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R407,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R408,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R409,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R410,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R411,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R412,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R413,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R414,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R415,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R416,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R417,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R418,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R419,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R420,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R421,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R422,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R423,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R424,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R425,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R426,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R427,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R428,1k,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R501,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R502,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R503,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R504,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R505,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R506,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R507,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R508,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R509,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R510,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R511,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R512,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R513,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R514,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R515,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R516,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R517,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R518,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R519,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R520,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R521,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R522,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R523,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R524,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R525,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R526,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R527,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R528,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R529,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R530,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R531,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R532,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R533,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R534,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R535,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R536,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R537,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R538,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R539,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R540,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R541,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R542,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R543,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R544,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R545,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R546,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R547,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R548,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R549,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R550,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R551,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R552,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R553,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R554,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R555,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R556,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R557,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R558,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R559,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R560,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R561,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R562,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R563,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R564,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R565,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R566,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R567,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R568,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R569,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R570,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R571,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R572,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R573,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R574,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R575,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R576,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R577,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R578,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R579,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R580,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R581,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R582,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R583,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R584,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R585,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R586,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R587,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R588,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R589,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R590,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R591,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R592,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R593,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R594,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R595,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R596,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R597,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R598,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R599,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R600,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R601,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R602,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R603,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R604,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R605,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R606,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R607,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R608,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R609,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R610,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R611,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R612,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R613,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R614,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R615,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R616,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R617,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R618,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R619,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R620,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R621,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R622,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R623,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R624,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R625,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R626,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R627,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R628,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R629,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R630,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R631,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R632,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R633,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R634,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R635,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R636,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R637,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R638,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R639,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R640,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R641,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R642,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R643,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R644,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R645,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R646,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R647,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R648,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R649,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R650,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R651,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R652,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R653,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R654,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R655,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R656,100K,SM0805,vishay,CRCW0805100KFKEA,newark,52K9808,,,125mW,1%,thick film,other,more,stuff
R657,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R658,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R659,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R660,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R661,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R662,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R663,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R664,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R665,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R666,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R667,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R668,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
R669,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R670,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R671,1K,SM0805,vishay,CRCW08051K00FKTA,newark,05F1507,,,125mW,1%,thick film,other,more,stuff
R672,0R,SM0805,vishay,CRCW08050000Z0EA,newark,52K9721,,,mW,%,,other,more,stuff
